,client,site,date,accuracy cameras. m,Number of images,Flying altitude,Ground resolution,Coverage area,Tie points,Projections,Camera Model,Resolution,Pixel Size,Total (cm),Matching time,Alignment time,X error (cm),Y error (cm),Z error (cm),XY error (cm),Total (cm).1,Resolution.1,Point density,Coordinate system,RMS reprojection error,Max reprojection error,Mean key point size,Effective overlap,Accuracy,Optimization time,Depth maps generation time,Dense cloud generation time,control photoscan,accuracy cameras,camera model,resolution,number of photos,"Average camera location error, cm","fact accuracy in photoscans,cm",image overlap,fractional dem-diff,fractional dd colours,volume control,monitoring area,result
429,engeo,treasure-island,2019-07-28,10.0,1182.0,106.0,2.89,0.7022,4471687.0,15703806.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1937.7,5220.0,877.0,4.0,3.2,1.6,5.1,5.3,10.8,85.52,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.164233 (0.852806 pix),3.53931 (45.5523 pix),4.53876,3.86929,High,87.0,2288.0,3191.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1182.0,1938.0,5.3,good overlapping,good,white,TRUE,True,acceptable
430,fivepoint,mission-village,2019-07-29,10.0,2136.0,207.0,6.11,6.262,6131408.0,31393448.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,476.0,2063.0,2825.0,2.7,2.5,1.4,3.7,4.0,21.8,212.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.171269 (1.2754 pix),7.85372 (59.4356 pix),7.04669,5.86562,Medium,393.0,5400.0,4200.0,good,10.0,E90 (8.29 mm),5472 x 3648,2136.0,476.0,4.0,good overlapping,good,white,TRUE,True,good
433,independent-construction,creekview,2019-08-02,0.05,815.0,137.0,3.81,1.632,3634471.0,13902799.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,11.2,4560.0,1403.0,1.8,4.9,1.6,5.2,5.4,13.5,54.62,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.139309 (0.639931 pix),0.934439 (34.2476 pix),3.9854,4.16124,High,97.0,1529.0,761.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,815.0,11.0,5.4,good overlapping,normal,white,TRUE,True,good
436,independent-construction,federico,2019-08-02,0.05,390.0,135.0,3.81,0.5732,1721046.0,7118839.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,10.6,2206.0,444.0,0.5,0.4,0.5,6.0,0.8,13.5,54.82,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.147838 (0.68811 pix),0.677041 (27.2725 pix),4.24647,4.41103,High,121.0,822.0,364.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,390.0,11.0,0.8,good overlapping,good,white,TRUE,True,good
435,independent-construction,sierra-vista,2019-08-02,10.0,731.0,135.0,3.73,1.122,3267149.0,11873890.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,10.5,4620.0,1262.0,2.5,2.1,1.2,3.3,3.5,13.3,56.72,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.146821 (0.692021 pix),0.770261 (35.2083 pix),4.23177,3.91101,High,173.0,1335.0,608.0,good,10.0,FC6310R (8.8 mm),5472 x 3648,731.0,11.0,3.5,good overlapping,normal,red,TRUE,True,good
432,independent-construction,los-cerros,2019-08-02,0.05,509.0,148.0,4.08,0.772,2656130.0,8840715.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.5,2942.0,533.0,1.5,1.4,0.8,2.0,2.2,14.8,45.42,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.126105 (0.642308 pix),0.663491 (34.541 pix),3.99584,3.58863,High,48.0,910.0,451.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,509.0,5.0,2.2,good overlapping,normal,white,TRUE,True,good
437,lennar,innovation-village,2019-08-03,0.05,362.0,128.0,3.54,0.4362,1737528.0,6259146.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,6.9,1585.0,315.0,4.7,3.2,0.8,5.7,5.7,12.7,62.42,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.141309 (0.700593 pix),0.95475 (42.8224 pix),4.24215,3.79438,High,115.0,626.0,266.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,362.0,7.0,5.7,good overlapping,good,white,TRUE,True,good
439,lennar,gateway,2019-08-03,0.05,324.0,133.0,3.71,0.3752,1067740.0,5917889.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,15.6,2509.0,300.0,1.8,3.2,1.5,3.7,4.0,13.2,57.42,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.146161 (0.558479 pix),0.764405 (39.8569 pix),3.37892,5.91384,High,68.0,744.0,347.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,324.0,16.0,4.0,good overlapping,good,red,TRUE,True,good
434,engeo,treasure-island,2019-08-04,10.0,1166.0,105.0,2.86,0.6962,4365301.0,14827386.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1968.7,4500.0,899.0,4.9,4.0,2.1,6.3,6.6,10.6,89.42,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.160966 (0.848715 pix),4.28681 (44.0776 pix),4.69373,3.76486,High,115.0,2058.0,2884.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1166.0,1969.0,6.6,good overlapping,good,white,TRUE,True,good
438,fivepoint,mission-village,2019-08-05,10.0,2132.0,210.0,6.16,6.252,6004839.0,30462961.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,464.7,2087.0,2627.0,2.5,2.7,1.4,3.7,4.0,22.0,20.72,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.170309 (1.274 pix),5.22298 (70.7962 pix),7.05725,5.84049,Medium,260.0,5700.0,4020.0,good,10.0,E90 (8.29 mm),5472 x 3648,2132.0,465.0,4.0,good overlapping,good,white,TRUE,True,good
441,independent-construction,wildflower,2019-08-05,10.0,136.0,142.0,5.99,0.12,378990.0,1716021.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,145.8,527.0,154.0,6.0,0.5,16.9,6.0,17.9,20.8,23.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.305389 (1.29188 pix),3.0173 (38.8501 pix),4.43147,5.56416,High,15.0,232.0,105.0,good,10.0,FC350 (3.61 mm),4000 x 3000,136.0,146.0,17.9,good overlapping,good,white,TRUE,True,good
445,brookfield-residential-la,the-groves,2019-08-05,0.05,1265.0,98.4,2.03,0.482,3826258.0,21327466.0,senseFly Aeria X (18.5 mm),6000 x 4000,3.91 x 3.91 um,13.9,13380.0,1123.0,17.9,22.5,7.2,28.8,29.7,7.61,1722.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.203197 (0.824771 pix),1.39679 (52.0199 pix),4.07061,6.17427,High,1237.0,4080.0,2737.0,normal,0.05,senseFly Aeria X (18.5 mm),6000 x 4000,1265.0,14.0,29.7,good overlapping,normal,red,FALSE,False,acceptable
443,lennar,blvd,2019-08-07,0.05,616.0,133.0,3.63,0.8382,2783508.0,10726899.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,8.4,3404.0,1034.0,5.8,2.7,0.2,6.4,6.4,13.0,59.32,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.143017 (0.689033 pix),0.877133 (40.1979 pix),4.10357,4.0831,High,434.0,1204.0,538.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,616.0,8.0,6.4,good overlapping,bad,red,FALSE,False,bad
444,independent-construction,plum-canyon,2019-08-08,10.0,153.0,136.0,5.88,0.1712,447389.0,1820544.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,419.4,514.0,158.0,4.9,5.9,5.8,7.7,9.6,20.3,24.22,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.310707 (1.21247 pix),3.48007 (29.9804 pix),4.10991,5.22262,High,18.0,185.0,104.0,good,10.0,FC350 (3.61 mm),4000 x 3000,153.0,419.0,9.6,good overlapping,good,red,TRUE,True,good
447,independent-construction,federico,2019-08-09,0.05,450.0,135.0,3.78,0.6192,1628941.0,7716248.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,9.7,2986.0,542.0,0.6,1.1,0.5,1.2,1.4,13.5,54.82,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.153372 (0.837805 pix),0.785502 (30.6634 pix),4.93177,5.1355,High,116.0,1017.0,412.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,450.0,10.0,1.4,good overlapping,good,white,TRUE,True,good
449,independent-construction,creekview,2019-08-09,0.05,857.0,136.0,3.83,1.662,3185033.0,15343127.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,12.2,6420.0,1036.0,1.7,4.4,1.8,4.7,5.0,13.5,54.52,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.152775 (0.697343 pix),0.778383 (28.2299 pix),4.20143,5.18929,High,314.0,2053.0,972.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,857.0,12.0,5.0,good overlapping,normal,white,TRUE,True,acceptable
450,independent-construction,los-cerros,2019-08-09,0.05,543.0,147.0,4.09,0.7842,2766146.0,8866944.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,7.2,3100.0,588.0,0.6,1.1,0.4,1.2,1.3,14.9,45.12,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.129468 (0.741811 pix),0.991302 (37.0966 pix),4.60836,3.45406,High,311.0,934.0,708.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,543.0,7.0,1.3,good overlapping,good,white,TRUE,True,good
448,independent-construction,sierra-vista,2019-08-09,0.05,756.0,134.0,3.73,1.22,3209537.0,13534099.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,10.6,5040.0,1286.0,2.8,2.2,1.4,3.6,3.8,13.3,56.52,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.148673 (0.718891 pix),0.758222 (35.0292 pix),4.27201,4.50042,High,163.0,1526.0,742.0,normal,0.05,FC6310R (8.8 mm),5472 x 3648,756.0,11.0,3.8,good overlapping,good,red,TRUE,True,good
446,engeo,treasure-island,2019-08-11,10.0,1179.0,108.0,2.94,0.7272,4535676.0,16836964.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1891.8,5760.0,938.0,6.2,4.7,2.9,7.7,8.3,10.9,83.62,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.167184 (0.833544 pix),3.15206 (50.5181 pix),4.40221,4.12414,High,106.0,2415.0,2399.0,normal,10.0,FC6310 (8.8 mm),4864 x 3648,1179.0,1892.0,8.3,good overlapping,good,white,TRUE,True,good
453,stice,freeway-business-center,2019-08-12,10.0,532.0,69.6,1.91,0.1822,2587773.0,9997439.0,FC6310S (8.8 mm),4864 x 3648,2.61 x 2.61 um,98.8,2920.0,562.0,1.4,3.8,3.0,4.1,5.1,7.02,2032.0,NAD83 / California zone 6 (ftUS) (EPSG::2230),0.181471 (0.834225 pix),0.921972 (33.0857 pix),4.4608,3.99138,High,87.0,716.0,488.0,good,10.0,FC6310S (8.8 mm),4864 x 3648,532.0,99.0,5.1,good overlapping,normal,red,TRUE,True,good
451,fivepoint,mission-village,2019-08-12,10.0,2128.0,210.0,6.07,6.272,6218651.0,30728064.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,430.7,1951.0,2664.0,2.4,2.6,1.6,3.5,3.8,21.8,21.12,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.169018 (1.26787 pix),6.28624 (50.063 pix),7.07354,5.64471,Medium,263.0,5280.0,3660.0,good,10.0,E90 (8.29 mm),5472 x 3648,2128.0,431.0,3.8,problematic overlap,normal,white,TRUE,True,acceptable
456,independent-construction,wildflower,2019-08-14,10.0,137.0,144.0,6.07,0.09862,407068.0,1799777.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,420.6,525.0,211.0,3.2,3.6,1.7,4.8,5.1,21.0,22.62,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.291052 (1.22477 pix),3.037 (36.8404 pix),4.29555,5.36169,High,17.0,229.0,109.0,good,10.0,FC350 (3.61 mm),4000 x 3000,137.0,421.0,5.1,good overlapping,normal,blue,TRUE,True,acceptable
455,independent-construction,gilbert-property-phase-1,2019-08-14,10.0,543.0,143.0,5.91,0.3362,1048805.0,7196969.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,433.3,2286.0,1217.0,2.3,3.3,0.9,4.0,4.1,20.3,24.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.235951 (0.937304 pix),4.13574 (35.9777 pix),3.87415,7.96871,High,146.0,1024.0,587.0,good,10.0,FC350 (3.61 mm),4000 x 3000,543.0,433.0,4.1,good overlapping,normal,blue,FALSE,True,bad
465,independent-construction,federico,2019-08-16,0.05,454.0,137.0,3.77,0.6112,1569556.0,8275223.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,13.2,2580.0,447.0,2.2,1.3,1.4,2.6,2.9,13.5,55.12,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.149342 (0.64928 pix),0.702987 (40.6219 pix),3.80141,5.65154,High,131.0,1085.0,505.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,454.0,13.0,2.9,good overlapping,normal,blue,TRUE,True,acceptable
463,independent-construction,creekview,2019-08-17,0.05,932.0,133.0,3.83,1.662,3376987.0,16099549.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,13.8,5760.0,1531.0,2.9,6.3,0.9,7.0,7.0,13.5,54.82,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.147879 (0.656027 pix),1.41869 (37.9136 pix),3.85186,5.11271,High,182.0,2130.0,1090.0,normal,0.05,FC6310R (8.8 mm),5472 x 3648,932.0,14.0,7.0,good overlapping,normal,blue,TRUE,True,good
466,lennar,innovation-village,2019-08-18,0.05,384.0,128.0,3.54,0.4312,1877580.0,6467760.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.6,1499.0,458.0,5.1,4.2,1.2,6.6,6.7,12.7,62.12,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.137721 (0.719849 pix),0.806477 (34.7989 pix),4.4342,3.6286,High,40.0,660.0,292.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,384.0,6.0,6.7,good overlapping,normal,white,TRUE,True,acceptable
468,brookfield-residential-la,the-groves,2019-08-19,0.05,559.0,87.9,2.0,0.372,3073912.0,9823558.0,S.O.D.A. (10.6 mm),5472 x 3648,2.4 x 2.4 um2.,68.1,3400.0,367.0,22.7,28.8,2.8,36.6,36.7,7.51,1772.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.149512 (0.614162 pix),0.901294 (25.9606 pix),3.96413,3.26929,High,69.0,593.0,341.0,good,0.05,S.O.D.A. (10.6 mm),5472 x 3648,559.0,68.0,36.7,good overlapping,normal,blue,TRUE,True,acceptable
469,independent-construction,river-islands,2019-08-22,10.0,2207.0,153.0,6.4,3.82,7022171.0,30421750.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,577.8,7080.0,5460.0,5.1,5.1,1.1,7.2,7.3,21.9,20.82,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.214746 (0.936402 pix),10.9192 (178.223 pix),4.12899,5.12939,High,1945.0,2900.0,2807.0,normal,10.0,FC350 (3.61 mm),4000 x 3000,2207.0,578.0,7.3,good overlapping,normal,blue,TRUE,True,acceptable
472,independent-construction,creekview,2019-08-23,0.05,908.0,137.0,3.82,1.722,3982144.0,16691151.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,12.1,6060.0,1316.0,2.6,2.7,1.0,3.7,3.9,13.5,54.62,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.146183 (0.649442 pix),0.836956 (41.6455 pix),3.92256,4.49774,High,302.0,1858.0,969.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,908.0,12.0,3.9,good overlapping,good,white,TRUE,True,good
473,brookfield-residential-bay-area,blvd,2019-08-23,10.0,208.0,127.0,3.71,0.4162,989587.0,3660166.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,28.2,1302.0,174.0,1.1,1.0,0.8,1.5,1.7,13.1,57.92,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.145875 (0.777288 pix),1.31931 (39.858 pix),4.49998,3.93507,High,50.0,349.0,126.0,good,10.0,FC6310R (8.8 mm),5472 x 3648,208.0,28.0,1.7,good overlapping,normal,red,TRUE,True,good
470,independent-construction,los-cerros,2019-08-24,0.05,492.0,148.0,4.07,0.7712,2594134.0,8343414.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.8,2639.0,541.0,0.8,1.1,0.6,1.3,1.5,14.8,45.72,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.125336 (0.680604 pix),0.910749 (38.2193 pix),4.21573,3.44694,High,88.0,822.0,553.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,492.0,5.0,1.5,good overlapping,good,white,TRUE,True,good
471,engeo,treasure-island,2019-08-25,10.0,1194.0,107.0,2.92,0.7142,4342267.0,16285604.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1842.4,4980.0,980.0,6.2,4.7,2.2,7.8,8.1,10.9,83.72,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.167244 (0.857651 pix),2.41281 (47.7364 pix),4.49345,4.15347,High,144.0,2352.0,3214.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1194.0,1842.0,8.1,good overlapping,normal,white,TRUE,True,good
474,brookfield-residential-la,the-groves,2019-08-26,0.05,526.0,89.5,2.04,0.3532,2893531.0,9354902.0,S.O.D.A. (10.6 mm),5472 x 3648,2.4 x 2.4 um2.,91.0,3219.0,341.0,2.9,2.1,2.6,3.6,4.4,7.64,1712.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.151315 (0.63885 pix),1.0029 (23.7678 pix),4.11215,3.31188,High,88.0,579.0,345.0,normal,0.05,S.O.D.A. (10.6 mm),5472 x 3648,526.0,91.0,4.4,problematic overlap,normal,blue,TRUE,True,acceptable
475,fivepoint,mission-village,2019-08-26,10.0,2132.0,204.0,6.11,6.222,5894625.0,30740674.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,428.3,1980.0,2666.0,2.6,2.4,2.1,3.6,4.1,21.8,212.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.170072 (1.27882 pix),4.46115 (52.8423 pix),7.02564,5.97499,Medium,276.0,5460.0,3960.0,normal,10.0,E90 (8.29 mm),5472 x 3648,2132.0,428.0,4.1,good overlapping,good,white,TRUE,True,acceptable
477,legacy-partners,28168-mission-blvd-hayward,2019-08-26,0.05,214.0,77.3,2.11,0.05562,957950.0,3496836.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.5,1189.0,193.0,1.7,1.7,3.5,2.4,4.2,7.64,1712.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.136007 (0.658158 pix),0.740497 (38.474 pix),3.90438,4.06913,High,27.0,534.0,198.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,214.0,2.0,4.2,good overlapping,normal,blue,FALSE,True,good
478,independent-construction,plum-canyon,2019-08-27,10.0,153.0,141.0,6.11,0.1672,401385.0,1753123.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,504.6,590.0,186.0,23.8,3.8,46.3,24.1,52.2,21.1,22.42,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.314378 (1.23449 pix),2.51192 (48.486 pix),4.15691,5.75043,High,20.0,208.0,112.0,good,10.0,FC350 (3.61 mm),4000 x 3000,153.0,505.0,52.2,good overlapping,normal,blue,TRUE,True,acceptable
479,lennar,glen-loma-ranch,2019-08-27,0.05,328.0,141.0,3.93,0.4662,1469523.0,5584247.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,9.1,2302.0,319.0,3.8,2.1,0.2,4.3,4.4,14.1,50.12,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.145142 (0.778634 pix),0.928171 (45.1488 pix),4.30253,4.16004,High,105.0,671.0,369.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,328.0,9.0,4.4,good overlapping,bad,blue,FALSE,True,bad
480,lennar,polo-ranch,2019-08-27,0.05,154.0,128.0,3.51,0.142,689191.0,1950991.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,8.2,766.0,132.0,1.7,1.5,0.2,2.3,2.3,12.3,65.82,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.121476 (0.622766 pix),0.927127 (25.8285 pix),4.36755,2.98727,High,15.0,161.0,105.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,154.0,8.0,2.3,good overlapping,bad,red-blue,FALSE,True,bad
482,independent-construction,wildflower,2019-08-29,10.0,144.0,136.0,5.87,0.09592,409265.0,1838261.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,382.2,497.0,234.0,4.7,3.5,1.1,5.9,6.0,20.3,24.32,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.272372 (1.20269 pix),1.88608 (44.6234 pix),4.4287,5.5214,High,57.0,229.0,113.0,good,10.0,FC350 (3.61 mm),4000 x 3000,144.0,382.0,6.0,good overlapping,normal,red-blue,TRUE,True,good
487,independent-construction,creekview,2019-08-30,0.05,843.0,135.0,3.8,1.472,3163779.0,12695050.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,11.9,5460.0,1812.0,2.5,3.3,0.6,4.2,4.2,13.4,55.32,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.147595 (0.660777 pix),0.748875 (32.7837 pix),3.97728,4.31784,High,178.0,1646.0,899.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,843.0,12.0,4.2,good overlapping,normal,blue,TRUE,True,good
488,independent-construction,los-cerros,2019-08-30,0.05,492.0,148.0,4.07,0.7742,2558423.0,8410446.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,6.4,2903.0,500.0,0.8,0.9,0.6,1.2,1.3,14.8,45.52,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.130561 (0.695295 pix),0.766937 (36.4516 pix),4.19124,3.53691,High,71.0,849.0,483.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,492.0,6.0,1.3,good overlapping,good,red,TRUE,True,good
489,brookfield-residential-bay-area,blvd,2019-08-30,10.0,222.0,136.0,3.66,0.412,947043.0,3997136.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,37.563,1429.0,248.0,0.6,0.8,1.5,1.0,1.8,13.2,57.72,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.147224 (0.671378 pix),0.732297 (40.0409 pix),3.99058,4.5,High,37.0,464.0,177.0,good,10.0,FC6310R (8.8 mm),5472 x 3648,222.0,38.0,1.8,good overlapping,good,blue,TRUE,True,good
486,independent-construction,meadowlands,2019-08-31,10.0,257.0,136.0,3.64,0.352,1074496.0,4529467.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,36.9,1489.0,298.0,0.8,0.9,0.9,1.2,1.5,13.1,58.32,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.141248 (0.675965 pix),1.0161 (34.9699 pix),4.00689,4.54873,High,50.0,480.0,252.0,good,10.0,FC6310R (8.8 mm),5472 x 3648,257.0,37.0,1.5,good overlapping,normal,white,FALSE,True,acceptable
491,fivepoint,mission-village,2019-09-03,10.0,2139.0,214.0,6.19,6.162,5631216.0,29949094.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,556.368,2060.0,2831.0,2.6,2.9,1.5,3.9,4.2,22.2,20.22,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.179162 (1.33125 pix),6.55517 (63.0831 pix),7.03277,6.1,Medium,215.0,5700.0,3900.0,good,10.0,E90 (8.29 mm),5472 x 3648,2139.0,556.0,4.2,good overlapping,good,white,TRUE,True,good
493,brookfield-residential-la,the-groves,2019-09-03,0.05,1086.0,79.8,2.16,0.4192,3539650.0,20263926.0,FC6310S (8.8 mm),5472 x 3648,2.41 x 2.41 um,176.5,6720.0,1161.0,2.8,2.4,5.7,3.7,6.8,7.79,1652.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.19589 (0.802162 pix),1.03699 (41.4889 pix),4.06607,6.0,High,191.0,2480.0,1579.0,normal,0.05,FC6310S (8.8 mm),5472 x 3648,1086.0,176.0,6.8,good overlapping,normal,red-blue,TRUE,True,acceptable
494,brennan-tucker-homes,the-estates-at-wind-song-hill-addition,2019-09-04,10.0,308.0,117.0,3.64,0.1882,1065901.0,5654504.0,FC220 (4.73 mm),4000 x 3000,1.57 x 1.57 um,164.4,992.0,363.0,11.5,11.0,2.5,15.9,16.1,13.4,55.72,NAD83 / Texas North Central (ftUS) (EPSG::2276),0.278598 (0.827522 pix),1.46939 (37.1342 pix),3.36901,5.48171,High,78.0,284.0,214.0,good,10.0,FC220 (4.73 mm),4000 x 3000,308.0,164.0,16.1,problematic overlap,normal,blue,TRUE,True,acceptable
495,independent-construction,faria-ranch,2019-09-05,10.0,709.0,157.0,6.74,0.6192,2218140.0,10651727.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,330.4,2811.0,1117.0,7.4,5.5,7.4,9.2,11.8,23.3,18.42,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.215635 (0.94035 pix),3.59101 (39.8387 pix),3.9548,5.60278,High,752.0,1373.0,1402.0,good,10.0,FC350 (3.61 mm),4000 x 3000,709.0,330.0,11.8,good overlapping,normal,red,TRUE,True,acceptable
496,independent-construction,los-cerros,2019-09-06,0.05,492.0,149.0,4.07,0.7772,2640071.0,8039322.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,7.5,2605.0,481.0,0.4,1.1,0.4,1.2,1.2,14.9,45.22,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.124273 (0.71726 pix),1.12672 (33.4272 pix),4.52433,3.25589,High,81.0,772.0,591.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,492.0,7.0,1.2,good overlapping,good,white,TRUE,True,good
497,independent-construction,creekview,2019-09-06,0.05,907.0,135.0,3.8,1.742,3469306.0,16490259.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,13.2,6720.0,1583.0,2.6,3.7,0.9,4.6,4.6,13.5,55.12,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.158196 (0.70234 pix),1.04225 (42.1591 pix),3.95369,5.09691,High,149.0,2004.0,889.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,907.0,13.0,4.6,good overlapping,good,white,TRUE,True,good
499,independent-construction,meadowlands,2019-09-06,10.0,257.0,131.0,3.68,0.3472,1206498.0,4639209.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,85.3,1379.0,386.0,0.9,0.9,1.0,1.3,1.6,13.1,582.0,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.143431 (0.715691 pix),0.988686 (36.0499 pix),4.18328,4.11661,High,53.0,503.0,249.0,good,10.0,FC6310R (8.8 mm),5472 x 3648,257.0,85.0,1.6,good overlapping,good,white,TRUE,True,good
498,independent-construction,river-islands,2019-09-06,10.0,1833.0,152.0,6.32,3.422,5913949.0,24420699.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,518.1,5580.0,4380.0,6.0,6.7,2.0,9.0,9.2,21.8,21.12,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.208261 (0.92141 pix),5.99175 (52.1393 pix),4.18399,4.98984,High,876.0,2504.0,1945.0,good,10.0,FC350 (3.61 mm),4000 x 3000,1833.0,518.0,9.2,good overlapping,good,white,TRUE,True,acceptable
